date,timestamp,Ontario_Demand,Market_Demand
2025-01-21,2025-01-21 02:00:00.000000,17399,21720
2025-01-21,2025-01-21 03:00:00.000000,17408,21636
2025-01-21,2025-01-21 04:00:00.000000,17484,21552
2025-01-21,2025-01-21 05:00:00.000000,17795,21844
2025-01-21,2025-01-21 06:00:00.000000,18174,21842
2025-01-21,2025-01-21 07:00:00.000000,19142,22944
2025-01-21,2025-01-21 08:00:00.000000,20579,24578
2025-01-21,2025-01-21 09:00:00.000000,20822,24574
2025-01-21,2025-01-21 10:00:00.000000,20301,24040
2025-01-21,2025-01-21 11:00:00.000000,19958,23279
2025-01-21,2025-01-21 12:00:00.000000,19711,23167
2025-01-21,2025-01-21 13:00:00.000000,19547,23323
2025-01-21,2025-01-21 14:00:00.000000,19452,23410
2025-01-21,2025-01-21 15:00:00.000000,19736,23464
2025-01-21,2025-01-21 16:00:00.000000,20202,24083
2025-01-21,2025-01-21 17:00:00.000000,20785,24552
2025-01-21,2025-01-21 18:00:00.000000,21602,25407
2025-01-21,2025-01-21 19:00:00.000000,21575,25122
2025-01-21,2025-01-21 20:00:00.000000,21407,25034
2025-01-21,2025-01-21 21:00:00.000000,20997,24651
2025-01-21,2025-01-21 22:00:00.000000,20486,24496
2025-01-21,2025-01-21 23:00:00.000000,19470,23155
2025-01-21,2025-01-22 00:00:00.000000,18611,22505
2025-01-22,2025-01-22 01:00:00.000000,18111,21733
2025-01-22,2025-01-22 02:00:00.000000,17909,21427
2025-01-22,2025-01-22 03:00:00.000000,17706,21457
2025-01-22,2025-01-22 04:00:00.000000,17709,21639
2025-01-22,2025-01-22 05:00:00.000000,17832,21784
2025-01-22,2025-01-22 06:00:00.000000,18287,21893
2025-01-22,2025-01-22 07:00:00.000000,19511,23305
2025-01-22,2025-01-22 08:00:00.000000,20965,24521
2025-01-22,2025-01-22 09:00:00.000000,20944,24663
2025-01-22,2025-01-22 10:00:00.000000,20305,23986
2025-01-22,2025-01-22 11:00:00.000000,20263,24343
2025-01-22,2025-01-22 12:00:00.000000,20425,24819
2025-01-22,2025-01-22 13:00:00.000000,20242,24268
2025-01-22,2025-01-22 14:00:00.000000,20394,24494
2025-01-22,2025-01-22 15:00:00.000000,20532,24426
2025-01-22,2025-01-22 16:00:00.000000,21125,24906
2025-01-22,2025-01-22 17:00:00.000000,21183,25271
2025-01-22,2025-01-22 18:00:00.000000,21940,25475
2025-01-22,2025-01-22 19:00:00.000000,21656,25320
2025-01-22,2025-01-22 20:00:00.000000,21407,24864
2025-01-22,2025-01-22 21:00:00.000000,21199,24681
2025-01-22,2025-01-22 22:00:00.000000,20469,24499
2025-01-22,2025-01-22 23:00:00.000000,19457,23821
2025-01-22,2025-01-23 00:00:00.000000,18388,22253
2025-01-23,2025-01-23 01:00:00.000000,17789,21712
2025-01-23,2025-01-23 02:00:00.000000,17393,21232
2025-01-23,2025-01-23 03:00:00.000000,17191,21068
2025-01-23,2025-01-23 04:00:00.000000,17206,21366
2025-01-23,2025-01-23 05:00:00.000000,17423,21509
2025-01-23,2025-01-23 06:00:00.000000,17928,21950
2025-01-23,2025-01-23 07:00:00.000000,18882,22181
2025-01-23,2025-01-23 08:00:00.000000,20156,23806
2025-01-23,2025-01-23 09:00:00.000000,20538,23776
2025-01-23,2025-01-23 10:00:00.000000,20558,23909
2025-01-23,2025-01-23 11:00:00.000000,20403,23397
2025-01-23,2025-01-23 12:00:00.000000,20268,23582
2025-01-23,2025-01-23 13:00:00.000000,20137,23279
2025-01-23,2025-01-23 14:00:00.000000,20080,23483
2025-01-23,2025-01-23 15:00:00.000000,20078,23453
2025-01-23,2025-01-23 16:00:00.000000,20192,23935
2025-01-23,2025-01-23 17:00:00.000000,20548,24123
2025-01-23,2025-01-23 18:00:00.000000,21048,24582
2025-01-23,2025-01-23 19:00:00.000000,21064,24937
2025-01-23,2025-01-23 20:00:00.000000,20650,24294
2025-01-23,2025-01-23 21:00:00.000000,20271,23899
2025-01-23,2025-01-23 22:00:00.000000,19651,22641
2025-01-23,2025-01-23 23:00:00.000000,18807,22084
2025-01-23,2025-01-24 00:00:00.000000,17814,21589
2025-01-24,2025-01-24 01:00:00.000000,17223,20634
2025-01-24,2025-01-24 02:00:00.000000,16798,20060
2025-01-24,2025-01-24 03:00:00.000000,16782,19867
2025-01-24,2025-01-24 04:00:00.000000,16892,19785
2025-01-24,2025-01-24 05:00:00.000000,17140,20426
2025-01-24,2025-01-24 06:00:00.000000,17820,21367
2025-01-24,2025-01-24 07:00:00.000000,18708,21731
2025-01-24,2025-01-24 08:00:00.000000,20280,23501
2025-01-24,2025-01-24 09:00:00.000000,20608,23540
2025-01-24,2025-01-24 10:00:00.000000,20595,23355
2025-01-24,2025-01-24 11:00:00.000000,20346,23358
2025-01-24,2025-01-24 12:00:00.000000,19584,22164
2025-01-24,2025-01-24 13:00:00.000000,19348,21513
2025-01-24,2025-01-24 14:00:00.000000,19416,21217
2025-01-24,2025-01-24 15:00:00.000000,19502,21135
2025-01-24,2025-01-24 16:00:00.000000,19820,21760
2025-01-24,2025-01-24 17:00:00.000000,20439,22514
2025-01-24,2025-01-24 18:00:00.000000,21117,22950
2025-01-24,2025-01-24 19:00:00.000000,21019,22677
2025-01-24,2025-01-24 20:00:00.000000,20566,22606
2025-01-24,2025-01-24 21:00:00.000000,20248,22400
2025-01-24,2025-01-24 22:00:00.000000,19663,22031
2025-01-24,2025-01-24 23:00:00.000000,18756,21233
2025-01-24,2025-01-25 00:00:00.000000,17851,20513
2025-01-25,2025-01-25 01:00:00.000000,17018,19598
2025-01-25,2025-01-25 02:00:00.000000,16617,19406
2025-01-25,2025-01-25 03:00:00.000000,16439,19594
2025-01-25,2025-01-25 04:00:00.000000,16330,19599
2025-01-25,2025-01-25 05:00:00.000000,16251,19400
2025-01-25,2025-01-25 06:00:00.000000,16398,19628
2025-01-25,2025-01-25 07:00:00.000000,16873,20408
2025-01-25,2025-01-25 08:00:00.000000,17625,21504
2025-01-25,2025-01-25 09:00:00.000000,18292,22009
2025-01-25,2025-01-25 10:00:00.000000,18693,21883
2025-01-25,2025-01-25 11:00:00.000000,18948,22147
2025-01-25,2025-01-25 12:00:00.000000,19008,21921
2025-01-25,2025-01-25 13:00:00.000000,18695,21706
2025-01-25,2025-01-25 14:00:00.000000,18334,21058
2025-01-25,2025-01-25 15:00:00.000000,18347,21101
2025-01-25,2025-01-25 16:00:00.000000,18542,21451
2025-01-25,2025-01-25 17:00:00.000000,19113,22084
2025-01-25,2025-01-25 18:00:00.000000,19600,22538
2025-01-25,2025-01-25 19:00:00.000000,19453,22655
2025-01-25,2025-01-25 20:00:00.000000,18943,21829
2025-01-25,2025-01-25 21:00:00.000000,18395,21015
2025-01-25,2025-01-25 22:00:00.000000,17874,20547
2025-01-25,2025-01-25 23:00:00.000000,17102,19470
2025-01-25,2025-01-26 00:00:00.000000,16478,18827
2025-01-26,2025-01-26 01:00:00.000000,15730,18101
2025-01-26,2025-01-26 02:00:00.000000,15347,17694
2025-01-26,2025-01-26 03:00:00.000000,15109,17620
2025-01-26,2025-01-26 04:00:00.000000,15063,17848
2025-01-26,2025-01-26 05:00:00.000000,15141,17913
2025-01-26,2025-01-26 06:00:00.000000,15311,17873
2025-01-26,2025-01-26 07:00:00.000000,15798,18485
2025-01-26,2025-01-26 08:00:00.000000,16155,18897
2025-01-26,2025-01-26 09:00:00.000000,16921,19815
2025-01-26,2025-01-26 10:00:00.000000,17169,19834
2025-01-26,2025-01-26 11:00:00.000000,16859,19142
2025-01-26,2025-01-26 12:00:00.000000,17007,19218
2025-01-26,2025-01-26 13:00:00.000000,17019,19356
2025-01-26,2025-01-26 14:00:00.000000,17038,19608
2025-01-26,2025-01-26 15:00:00.000000,17150,19895
2025-01-26,2025-01-26 16:00:00.000000,17306,19707
2025-01-26,2025-01-26 17:00:00.000000,18273,20876
2025-01-26,2025-01-26 18:00:00.000000,19566,22073
2025-01-26,2025-01-26 19:00:00.000000,19837,22470
2025-01-26,2025-01-26 20:00:00.000000,19303,21974
2025-01-26,2025-01-26 21:00:00.000000,18689,21483
2025-01-26,2025-01-26 22:00:00.000000,18124,20952
2025-01-26,2025-01-26 23:00:00.000000,17177,19877
2025-01-26,2025-01-27 00:00:00.000000,16341,19012
2025-01-27,2025-01-27 01:00:00.000000,15713,18424
2025-01-27,2025-01-27 02:00:00.000000,15375,18407
2025-01-27,2025-01-27 03:00:00.000000,15259,18285
2025-01-27,2025-01-27 04:00:00.000000,15362,18681
2025-01-27,2025-01-27 05:00:00.000000,15512,18392
2025-01-27,2025-01-27 06:00:00.000000,16208,19014
2025-01-27,2025-01-27 07:00:00.000000,17365,20104
2025-01-27,2025-01-27 08:00:00.000000,18667,21633
2025-01-27,2025-01-27 09:00:00.000000,18936,21709
2025-01-27,2025-01-27 10:00:00.000000,18531,21321
2025-01-27,2025-01-27 11:00:00.000000,18077,20615
2025-01-27,2025-01-27 12:00:00.000000,17640,20220
2025-01-27,2025-01-27 13:00:00.000000,17724,20154
2025-01-27,2025-01-27 14:00:00.000000,17786,20153
2025-01-27,2025-01-27 15:00:00.000000,17826,20067
2025-01-27,2025-01-27 16:00:00.000000,18371,20667
2025-01-27,2025-01-27 17:00:00.000000,19337,21879
2025-01-27,2025-01-27 18:00:00.000000,20314,23301
2025-01-27,2025-01-27 19:00:00.000000,20384,23242
2025-01-27,2025-01-27 20:00:00.000000,20070,22773
2025-01-27,2025-01-27 21:00:00.000000,19608,21945
2025-01-27,2025-01-27 22:00:00.000000,18710,21083
2025-01-27,2025-01-27 23:00:00.000000,17690,19998
2025-01-27,2025-01-28 00:00:00.000000,16898,19421
2025-01-28,2025-01-28 01:00:00.000000,16187,18557
2025-01-28,2025-01-28 02:00:00.000000,15899,18475
2025-01-28,2025-01-28 03:00:00.000000,15831,18336
2025-01-28,2025-01-28 04:00:00.000000,15986,18530
2025-01-28,2025-01-28 05:00:00.000000,16096,18609
2025-01-28,2025-01-28 06:00:00.000000,16792,19329
2025-01-28,2025-01-28 07:00:00.000000,18045,20823
2025-01-28,2025-01-28 08:00:00.000000,19500,22689
2025-01-28,2025-01-28 09:00:00.000000,20061,22359
2025-01-28,2025-01-28 10:00:00.000000,19726,21684
2025-01-28,2025-01-28 11:00:00.000000,19299,20842
2025-01-28,2025-01-28 12:00:00.000000,18987,20527
2025-01-28,2025-01-28 13:00:00.000000,18762,20237
2025-01-28,2025-01-28 14:00:00.000000,18703,20956
2025-01-28,2025-01-28 15:00:00.000000,19189,21703
2025-01-28,2025-01-28 16:00:00.000000,19657,22087
2025-01-28,2025-01-28 17:00:00.000000,20321,22513
2025-01-28,2025-01-28 18:00:00.000000,20957,23331
2025-01-28,2025-01-28 19:00:00.000000,20949,23528
2025-01-28,2025-01-28 20:00:00.000000,20404,22679
2025-01-28,2025-01-28 21:00:00.000000,19763,22139
2025-01-28,2025-01-28 22:00:00.000000,19038,21667
2025-01-28,2025-01-28 23:00:00.000000,17957,20205
2025-01-28,2025-01-29 00:00:00.000000,17073,19473
2025-01-29,2025-01-29 01:00:00.000000,16464,18900
2025-01-29,2025-01-29 02:00:00.000000,16012,18951
2025-01-29,2025-01-29 03:00:00.000000,15775,18678
2025-01-29,2025-01-29 04:00:00.000000,15577,18376
2025-01-29,2025-01-29 05:00:00.000000,15584,18320
2025-01-29,2025-01-29 06:00:00.000000,16038,18401
2025-01-29,2025-01-29 07:00:00.000000,17225,19679
2025-01-29,2025-01-29 08:00:00.000000,18531,20955
2025-01-29,2025-01-29 09:00:00.000000,19052,21451
2025-01-29,2025-01-29 10:00:00.000000,19182,21446
2025-01-29,2025-01-29 11:00:00.000000,18942,21647
2025-01-29,2025-01-29 12:00:00.000000,18795,21570
2025-01-29,2025-01-29 13:00:00.000000,18708,21186
2025-01-29,2025-01-29 14:00:00.000000,18755,21282
2025-01-29,2025-01-29 15:00:00.000000,18767,21661
2025-01-29,2025-01-29 16:00:00.000000,19020,22152
2025-01-29,2025-01-29 17:00:00.000000,19918,22528
2025-01-29,2025-01-29 18:00:00.000000,20519,22644
2025-01-29,2025-01-29 19:00:00.000000,20862,23401
2025-01-29,2025-01-29 20:00:00.000000,20796,23241
2025-01-29,2025-01-29 21:00:00.000000,20520,23221
2025-01-29,2025-01-29 22:00:00.000000,19728,22274
2025-01-29,2025-01-29 23:00:00.000000,18896,21574
2025-01-29,2025-01-30 00:00:00.000000,18065,20851
2025-01-30,2025-01-30 01:00:00.000000,17365,20262
2025-01-30,2025-01-30 02:00:00.000000,17000,20040
2025-01-30,2025-01-30 03:00:00.000000,16935,19663
2025-01-30,2025-01-30 04:00:00.000000,16934,19595
2025-01-30,2025-01-30 05:00:00.000000,17135,20069
2025-01-30,2025-01-30 06:00:00.000000,17655,20518
2025-01-30,2025-01-30 07:00:00.000000,18716,21280
2025-01-30,2025-01-30 08:00:00.000000,19998,22440
2025-01-30,2025-01-30 09:00:00.000000,20169,22596
2025-01-30,2025-01-30 10:00:00.000000,20137,22498
2025-01-30,2025-01-30 11:00:00.000000,19828,22399
2025-01-30,2025-01-30 12:00:00.000000,19336,21708
2025-01-30,2025-01-30 13:00:00.000000,19275,21715
2025-01-30,2025-01-30 14:00:00.000000,19107,22142
2025-01-30,2025-01-30 15:00:00.000000,19315,21972
2025-01-30,2025-01-30 16:00:00.000000,19596,22253
2025-01-30,2025-01-30 17:00:00.000000,20002,22931
2025-01-30,2025-01-30 18:00:00.000000,20333,23293
2025-01-30,2025-01-30 19:00:00.000000,20167,23346
2025-01-30,2025-01-30 20:00:00.000000,19886,23218
2025-01-30,2025-01-30 21:00:00.000000,19437,22666
2025-01-30,2025-01-30 22:00:00.000000,18713,22120
2025-01-30,2025-01-30 23:00:00.000000,17706,20725
2025-01-30,2025-01-31 00:00:00.000000,16965,19790
2025-01-31,2025-01-31 01:00:00.000000,16224,19010
2025-01-31,2025-01-31 02:00:00.000000,15885,18542
2025-01-31,2025-01-31 03:00:00.000000,15805,18582
2025-01-31,2025-01-31 04:00:00.000000,15851,18635
2025-01-31,2025-01-31 05:00:00.000000,16067,18605
2025-01-31,2025-01-31 06:00:00.000000,16640,19337
2025-01-31,2025-01-31 07:00:00.000000,17704,20257
2025-01-31,2025-01-31 08:00:00.000000,18846,21809
2025-01-31,2025-01-31 09:00:00.000000,19346,22019
2025-01-31,2025-01-31 10:00:00.000000,19351,22184
2025-01-31,2025-01-31 11:00:00.000000,19376,22959
2025-01-31,2025-01-31 12:00:00.000000,19339,22219
2025-01-31,2025-01-31 13:00:00.000000,19170,21859
2025-01-31,2025-01-31 14:00:00.000000,19032,21818
2025-01-31,2025-01-31 15:00:00.000000,19090,21771
2025-01-31,2025-01-31 16:00:00.000000,19096,21724
2025-01-31,2025-01-31 17:00:00.000000,19338,22044
2025-01-31,2025-01-31 18:00:00.000000,19617,22579
2025-01-31,2025-01-31 19:00:00.000000,19360,22595
2025-01-31,2025-01-31 20:00:00.000000,19073,21910
2025-01-31,2025-01-31 21:00:00.000000,18788,21329
2025-01-31,2025-01-31 22:00:00.000000,18311,20857
2025-01-31,2025-01-31 23:00:00.000000,17436,19791
2025-01-31,2025-02-01 00:00:00.000000,16676,19044
2025-02-01,2025-02-01 01:00:00.000000,16171,18693
2025-02-01,2025-02-01 02:00:00.000000,16135,18656
2025-02-01,2025-02-01 03:00:00.000000,16199,18757
2025-02-01,2025-02-01 04:00:00.000000,16355,18913
2025-02-01,2025-02-01 05:00:00.000000,16484,18969
2025-02-01,2025-02-01 06:00:00.000000,16805,19423
2025-02-01,2025-02-01 07:00:00.000000,17399,20140
2025-02-01,2025-02-01 08:00:00.000000,18102,20923
2025-02-01,2025-02-01 09:00:00.000000,18460,21375
2025-02-01,2025-02-01 10:00:00.000000,18566,21175
2025-02-01,2025-02-01 11:00:00.000000,18560,21156
2025-02-01,2025-02-01 12:00:00.000000,18556,21083
2025-02-01,2025-02-01 13:00:00.000000,18260,20571
2025-02-01,2025-02-01 14:00:00.000000,18000,20089
2025-02-01,2025-02-01 15:00:00.000000,18110,20159
2025-02-01,2025-02-01 16:00:00.000000,18433,20097
2025-02-01,2025-02-01 17:00:00.000000,19022,20619
2025-02-01,2025-02-01 18:00:00.000000,20159,21888
2025-02-01,2025-02-01 19:00:00.000000,20377,22173
2025-02-01,2025-02-01 20:00:00.000000,19888,21948
2025-02-01,2025-02-01 21:00:00.000000,19514,21624
2025-02-01,2025-02-01 22:00:00.000000,19064,21494
2025-02-01,2025-02-01 23:00:00.000000,18520,20957
2025-02-01,2025-02-02 00:00:00.000000,17724,20630
2025-02-02,2025-02-02 01:00:00.000000,17022,20232
2025-02-02,2025-02-02 02:00:00.000000,16434,19581
2025-02-02,2025-02-02 03:00:00.000000,16214,19197
2025-02-02,2025-02-02 04:00:00.000000,16275,19261
2025-02-02,2025-02-02 05:00:00.000000,16351,19497
2025-02-02,2025-02-02 06:00:00.000000,16465,19416
2025-02-02,2025-02-02 07:00:00.000000,16840,20100
2025-02-02,2025-02-02 08:00:00.000000,17397,20909
2025-02-02,2025-02-02 09:00:00.000000,17908,21113
2025-02-02,2025-02-02 10:00:00.000000,18549,21579
2025-02-02,2025-02-02 11:00:00.000000,18885,21762
2025-02-02,2025-02-02 12:00:00.000000,19099,21892
2025-02-02,2025-02-02 13:00:00.000000,19434,22065
2025-02-02,2025-02-02 14:00:00.000000,19328,21939
2025-02-02,2025-02-02 15:00:00.000000,19321,21830
2025-02-02,2025-02-02 16:00:00.000000,19684,21700
2025-02-02,2025-02-02 17:00:00.000000,20165,22064
2025-02-02,2025-02-02 18:00:00.000000,20650,22683
2025-02-02,2025-02-02 19:00:00.000000,20481,22338
2025-02-02,2025-02-02 20:00:00.000000,19784,21540
2025-02-02,2025-02-02 21:00:00.000000,19412,20903
2025-02-02,2025-02-02 22:00:00.000000,18655,20473
2025-02-02,2025-02-02 23:00:00.000000,17771,19826
2025-02-02,2025-02-03 00:00:00.000000,17075,19699
2025-02-03,2025-02-03 01:00:00.000000,16655,19121
2025-02-03,2025-02-03 02:00:00.000000,16268,18915
2025-02-03,2025-02-03 03:00:00.000000,16105,18806
2025-02-03,2025-02-03 04:00:00.000000,16031,18905
2025-02-03,2025-02-03 05:00:00.000000,16143,18952
2025-02-03,2025-02-03 06:00:00.000000,16874,19801
2025-02-03,2025-02-03 07:00:00.000000,18208,20821
2025-02-03,2025-02-03 08:00:00.000000,19556,21904
2025-02-03,2025-02-03 09:00:00.000000,19719,21916
2025-02-03,2025-02-03 10:00:00.000000,19705,21920
2025-02-03,2025-02-03 11:00:00.000000,19862,22349
2025-02-03,2025-02-03 12:00:00.000000,20176,22776
2025-02-03,2025-02-03 13:00:00.000000,19873,22466
2025-02-03,2025-02-03 14:00:00.000000,19778,21798
2025-02-03,2025-02-03 15:00:00.000000,19781,21462
2025-02-03,2025-02-03 16:00:00.000000,19834,21672
2025-02-03,2025-02-03 17:00:00.000000,20124,22088
2025-02-03,2025-02-03 18:00:00.000000,20137,21860
2025-02-03,2025-02-03 19:00:00.000000,19820,21657
2025-02-03,2025-02-03 20:00:00.000000,19568,21699
2025-02-03,2025-02-03 21:00:00.000000,19270,21625
2025-02-03,2025-02-03 22:00:00.000000,18829,20933
2025-02-03,2025-02-03 23:00:00.000000,17843,20016
2025-02-03,2025-02-04 00:00:00.000000,16824,19143
2025-02-04,2025-02-04 01:00:00.000000,16079,18645
2025-02-04,2025-02-04 02:00:00.000000,15709,18271
2025-02-04,2025-02-04 03:00:00.000000,15791,18409
2025-02-04,2025-02-04 04:00:00.000000,15812,18431
2025-02-04,2025-02-04 05:00:00.000000,15972,18513
2025-02-04,2025-02-04 06:00:00.000000,16597,18647
2025-02-04,2025-02-04 07:00:00.000000,17484,19324
2025-02-04,2025-02-04 08:00:00.000000,18767,20799
2025-02-04,2025-02-04 09:00:00.000000,19207,21157
2025-02-04,2025-02-04 10:00:00.000000,19155,21212
2025-02-04,2025-02-04 11:00:00.000000,19004,20956
2025-02-04,2025-02-04 12:00:00.000000,18945,20890
2025-02-04,2025-02-04 13:00:00.000000,19000,20943
2025-02-04,2025-02-04 14:00:00.000000,19084,21027
2025-02-04,2025-02-04 15:00:00.000000,19067,21075
2025-02-04,2025-02-04 16:00:00.000000,19303,21218
2025-02-04,2025-02-04 17:00:00.000000,19802,21500
2025-02-04,2025-02-04 18:00:00.000000,20420,22047
2025-02-04,2025-02-04 19:00:00.000000,20761,22406
2025-02-04,2025-02-04 20:00:00.000000,20567,21897
2025-02-04,2025-02-04 21:00:00.000000,20267,21456
2025-02-04,2025-02-04 22:00:00.000000,19646,21289
2025-02-04,2025-02-04 23:00:00.000000,18771,20674
2025-02-04,2025-02-05 00:00:00.000000,17880,20022
2025-02-05,2025-02-05 01:00:00.000000,17251,19289
2025-02-05,2025-02-05 02:00:00.000000,16828,19514
2025-02-05,2025-02-05 03:00:00.000000,16716,19123
2025-02-05,2025-02-05 04:00:00.000000,16682,19204
2025-02-05,2025-02-05 05:00:00.000000,16826,19495
2025-02-05,2025-02-05 06:00:00.000000,17523,20220
2025-02-05,2025-02-05 07:00:00.000000,18734,21152
2025-02-05,2025-02-05 08:00:00.000000,19979,22331
2025-02-05,2025-02-05 09:00:00.000000,20234,22546
2025-02-05,2025-02-05 10:00:00.000000,19865,21973
2025-02-05,2025-02-05 11:00:00.000000,19593,22174
2025-02-05,2025-02-05 12:00:00.000000,19389,21933
2025-02-05,2025-02-05 13:00:00.000000,19153,21492
2025-02-05,2025-02-05 14:00:00.000000,19106,21432
2025-02-05,2025-02-05 15:00:00.000000,19047,21004
2025-02-05,2025-02-05 16:00:00.000000,19364,21385
2025-02-05,2025-02-05 17:00:00.000000,19976,22560
2025-02-05,2025-02-05 18:00:00.000000,20578,23146
2025-02-05,2025-02-05 19:00:00.000000,20829,23660
2025-02-05,2025-02-05 20:00:00.000000,20381,23534
2025-02-05,2025-02-05 21:00:00.000000,20116,22698
2025-02-05,2025-02-05 22:00:00.000000,19429,22388
2025-02-05,2025-02-05 23:00:00.000000,18359,21638
2025-02-05,2025-02-06 00:00:00.000000,17480,20589
2025-02-06,2025-02-06 01:00:00.000000,16911,19707
2025-02-06,2025-02-06 02:00:00.000000,16670,19228
2025-02-06,2025-02-06 03:00:00.000000,16445,19134
2025-02-06,2025-02-06 04:00:00.000000,16510,19485
2025-02-06,2025-02-06 05:00:00.000000,16717,19717
2025-02-06,2025-02-06 06:00:00.000000,17251,19967
2025-02-06,2025-02-06 07:00:00.000000,18545,21045
2025-02-06,2025-02-06 08:00:00.000000,19722,21966
2025-02-06,2025-02-06 09:00:00.000000,20195,22303
2025-02-06,2025-02-06 10:00:00.000000,20427,22414
2025-02-06,2025-02-06 11:00:00.000000,20664,22994
2025-02-06,2025-02-06 12:00:00.000000,20556,22495
2025-02-06,2025-02-06 13:00:00.000000,20291,22280
2025-02-06,2025-02-06 14:00:00.000000,20169,22150
2025-02-06,2025-02-06 15:00:00.000000,20312,22639
2025-02-06,2025-02-06 16:00:00.000000,20277,22687
2025-02-06,2025-02-06 17:00:00.000000,19977,22487
2025-02-06,2025-02-06 18:00:00.000000,20044,22492
2025-02-06,2025-02-06 19:00:00.000000,20110,22592
2025-02-06,2025-02-06 20:00:00.000000,19647,21854
2025-02-06,2025-02-06 21:00:00.000000,19365,21692
2025-02-06,2025-02-06 22:00:00.000000,19058,21488
2025-02-06,2025-02-06 23:00:00.000000,17963,20476
2025-02-06,2025-02-07 00:00:00.000000,16987,19747
2025-02-07,2025-02-07 01:00:00.000000,16447,19737
2025-02-07,2025-02-07 02:00:00.000000,16196,19109
2025-02-07,2025-02-07 03:00:00.000000,16121,19011
2025-02-07,2025-02-07 04:00:00.000000,16042,18916
2025-02-07,2025-02-07 05:00:00.000000,16246,19253
2025-02-07,2025-02-07 06:00:00.000000,16669,19523
2025-02-07,2025-02-07 07:00:00.000000,17919,21029
2025-02-07,2025-02-07 08:00:00.000000,19352,22271
2025-02-07,2025-02-07 09:00:00.000000,19609,22343
2025-02-07,2025-02-07 10:00:00.000000,19210,21378
2025-02-07,2025-02-07 11:00:00.000000,18992,21442
2025-02-07,2025-02-07 12:00:00.000000,18857,20901
